Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_28_131.889,.,gene,98311,99129,.,+,.,ID=gene-pgaptmp_000238;Name=pgaptmp_000238;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000238,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,98311,99129,.,+,0,ID=cds-pgaptmp_000238;Parent=gene-pgaptmp_000238;Name=extdb:pgaptmp_000238;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874875.1;locus_tag=pgaptmp_000238;product=alpha/beta hydrolase;protein_id=extdb:pgaptmp_000238;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,99132,100178,.,+,.,ID=gene-pgaptmp_000239;Name=pgaptmp_000239;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000239,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,99132,100178,.,+,0,ID=cds-pgaptmp_000239;Parent=gene-pgaptmp_000239;Name=extdb:pgaptmp_000239;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325578.1;locus_tag=pgaptmp_000239;product=hypothetical protein;protein_id=extdb:pgaptmp_000239;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,100481,100690,.,+,.,ID=gene-pgaptmp_000240;Name=pgaptmp_000240;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000240,,,,,,,,
Contig_28_131.889,GeneMarkS-2+,CDS,100481,100690,.,+,0,ID=cds-pgaptmp_000240;Parent=gene-pgaptmp_000240;Name=extdb:pgaptmp_000240;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000240;product=hypothetical protein;protein_id=extdb:pgaptmp_000240;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,100644,101039,.,+,.,ID=gene-pgaptmp_000241;Name=pgaptmp_000241;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000241,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,100644,101039,.,+,0,ID=cds-pgaptmp_000241;Parent=gene-pgaptmp_000241;Name=extdb:pgaptmp_000241;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532693.1;locus_tag=pgaptmp_000241;product=hypothetical protein;protein_id=extdb:pgaptmp_000241;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,101274,101774,.,+,.,ID=gene-pgaptmp_000242;Name=pgaptmp_000242;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000242,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,101274,101774,.,+,0,ID=cds-pgaptmp_000242;Parent=gene-pgaptmp_000242;Name=extdb:pgaptmp_000242;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874873.1;locus_tag=pgaptmp_000242;product=NAD(P)H-dependent oxidoreductase;protein_id=extdb:pgaptmp_000242;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,101867,106042,.,+,.,ID=gene-pgaptmp_000243;Name=pgaptmp_000243;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000243,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,101867,106042,.,+,0,ID=cds-pgaptmp_000243;Parent=gene-pgaptmp_000243;Name=extdb:pgaptmp_000243;Ontology_term=GO:0006351,GO:0003677,GO:0003899,GO:0032549;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA,ribonucleoside binding|0032549||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885798.1;locus_tag=pgaptmp_000243;product=DNA-directed RNA polymerase subunit beta;protein_id=extdb:pgaptmp_000243;transl_table=4,,,
Contig_28_131.889,.,gene,106046,109918,.,+,.,ID=gene-pgaptmp_000244;Name=rpoC;gbkey=Gene;gene=rpoC;gene_biotype=protein_coding;locus_tag=pgaptmp_000244,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,106046,109918,.,+,0,ID=cds-pgaptmp_000244;Parent=gene-pgaptmp_000244;Name=extdb:pgaptmp_000244;Ontology_term=GO:0006351,GO:0003899,GO:0000345;gbkey=CDS;gene=rpoC;go_component=cytosolic DNA-directed RNA polymerase complex|0000345||IEA;go_function=DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325576.1;locus_tag=pgaptmp_000244;product=DNA-directed RNA polymerase subunit beta';protein_id=extdb:pgaptmp_000244;transl_table=4,,,,,,
Contig_28_131.889,.,gene,110080,110442,.,+,.,ID=gene-pgaptmp_000245;Name=pgaptmp_000245;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000245,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,110080,110442,.,+,0,ID=cds-pgaptmp_000245;Parent=gene-pgaptmp_000245;Name=extdb:pgaptmp_000245;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874870.1;locus_tag=pgaptmp_000245;product=hypothetical protein;protein_id=extdb:pgaptmp_000245;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,110691,110954,.,+,.,ID=gene-pgaptmp_000246;Name=pgaptmp_000246;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000246,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,110691,110954,.,+,0,ID=cds-pgaptmp_000246;Parent=gene-pgaptmp_000246;Name=extdb:pgaptmp_000246;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575013.1;locus_tag=pgaptmp_000246;product=hypothetical protein;protein_id=extdb:pgaptmp_000246;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,110959,111411,.,+,.,ID=gene-pgaptmp_000247;Name=pgaptmp_000247;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000247,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,110959,111411,.,+,0,ID=cds-pgaptmp_000247;Parent=gene-pgaptmp_000247;Name=extdb:pgaptmp_000247;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874869.1;locus_tag=pgaptmp_000247;product=type IV secretion system DNA-binding domain-containing protein;protein_id=extdb:pgaptmp_000247;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,112189,112653,.,+,.,ID=gene-pgaptmp_000248;Name=pgaptmp_000248;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000248,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,112189,112653,.,+,0,ID=cds-pgaptmp_000248;Parent=gene-pgaptmp_000248;Name=extdb:pgaptmp_000248;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874868.1;locus_tag=pgaptmp_000248;product=DUF240 domain-containing protein;protein_id=extdb:pgaptmp_000248;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,112684,113466,.,+,.,ID=gene-pgaptmp_000249;Name=pgaptmp_000249;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000249,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,112684,113466,.,+,0,ID=cds-pgaptmp_000249;Parent=gene-pgaptmp_000249;Name=extdb:pgaptmp_000249;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015059.2;locus_tag=pgaptmp_000249;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000249;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,113688,113849,.,+,.,ID=gene-pgaptmp_000250;Name=pgaptmp_000250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000250,,,,,,,,
Contig_28_131.889,GeneMarkS-2+,CDS,113688,113849,.,+,0,ID=cds-pgaptmp_000250;Parent=gene-pgaptmp_000250;Name=extdb:pgaptmp_000250;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000250;product=hypothetical protein;protein_id=extdb:pgaptmp_000250;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,114078,115454,.,+,.,ID=gene-pgaptmp_000251;Name=pgaptmp_000251;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000251,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,114078,115454,.,+,0,ID=cds-pgaptmp_000251;Parent=gene-pgaptmp_000251;Name=extdb:pgaptmp_000251;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015059.2;locus_tag=pgaptmp_000251;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000251;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,115872,117767,.,+,.,ID=gene-pgaptmp_000252;Name=pgaptmp_000252;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000252,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,115872,117767,.,+,0,ID=cds-pgaptmp_000252;Parent=gene-pgaptmp_000252;Name=extdb:pgaptmp_000252;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575009.1;locus_tag=pgaptmp_000252;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000252;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,117977,119845,.,+,.,ID=gene-pgaptmp_000253;Name=pgaptmp_000253;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000253,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,117977,119845,.,+,0,ID=cds-pgaptmp_000253;Parent=gene-pgaptmp_000253;Name=extdb:pgaptmp_000253;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830453.1;locus_tag=pgaptmp_000253;product=DUF240 domain-containing protein;protein_id=extdb:pgaptmp_000253;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,119873,120964,.,-,.,ID=gene-pgaptmp_000254;Name=pgaptmp_000254;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000254,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,119873,120964,.,-,0,ID=cds-pgaptmp_000254;Parent=gene-pgaptmp_000254;Name=extdb:pgaptmp_000254;Ontology_term=GO:0006304;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874863.1;locus_tag=pgaptmp_000254;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000254;transl_table=4,,,,,,,,
Contig_28_131.889,.,gene,121084,123465,.,-,.,ID=gene-pgaptmp_000255;Name=pgaptmp_000255;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000255,,,,,,,,
Contig_28_131.889,Protein Homology,CDS,121084,123465,.,-,0,ID=cds-pgaptmp_000255;Parent=gene-pgaptmp_000255;Name=extdb:pgaptmp_000255;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874641.1;locus_tag=pgaptmp_000255;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000255;transl_table=4,,,,,,,,
Contig_29_128.737,Local,region,1,3509,.,+,.,ID=Contig_29_128.737:1..3509;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5767,,,,,,,,
Contig_29_128.737,.,gene,84,168,.,-,.,ID=gene-pgaptmp_000256;Name=pgaptmp_000256;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000256,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,84,168,.,-,.,ID=rna-pgaptmp_000256;Parent=gene-pgaptmp_000256;anticodon=(pos:complement(133..135));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000256;product=tRNA-Leu,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,84,168,.,-,.,ID=exon-pgaptmp_000256-1;Parent=rna-pgaptmp_000256;anticodon=(pos:complement(133..135));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000256;product=tRNA-Leu,,,,,,,,
Contig_29_128.737,.,gene,173,248,.,-,.,ID=gene-pgaptmp_000257;Name=pgaptmp_000257;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000257,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,173,248,.,-,.,ID=rna-pgaptmp_000257;Parent=gene-pgaptmp_000257;anticodon=(pos:complement(213..215));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000257;product=tRNA-Lys,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,173,248,.,-,.,ID=exon-pgaptmp_000257-1;Parent=rna-pgaptmp_000257;anticodon=(pos:complement(213..215));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000257;product=tRNA-Lys,,,,,,,,
Contig_29_128.737,.,gene,261,336,.,-,.,ID=gene-pgaptmp_000258;Name=pgaptmp_000258;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000258,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,261,336,.,-,.,ID=rna-pgaptmp_000258;Parent=gene-pgaptmp_000258;anticodon=(pos:complement(301..303));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000258;product=tRNA-Thr,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,261,336,.,-,.,ID=exon-pgaptmp_000258-1;Parent=rna-pgaptmp_000258;anticodon=(pos:complement(301..303));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000258;product=tRNA-Thr,,,,,,,,
Contig_29_128.737,.,gene,338,413,.,-,.,ID=gene-pgaptmp_000259;Name=pgaptmp_000259;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000259,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,338,413,.,-,.,ID=rna-pgaptmp_000259;Parent=gene-pgaptmp_000259;anticodon=(pos:complement(378..380));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000259;product=tRNA-Val,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,338,413,.,-,.,ID=exon-pgaptmp_000259-1;Parent=rna-pgaptmp_000259;anticodon=(pos:complement(378..380));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000259;product=tRNA-Val,,,,,,,,
Contig_29_128.737,.,gene,421,495,.,-,.,ID=gene-pgaptmp_000260;Name=pgaptmp_000260;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000260,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,421,495,.,-,.,ID=rna-pgaptmp_000260;Parent=gene-pgaptmp_000260;anticodon=(pos:complement(461..463));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000260;product=tRNA-Thr,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,421,495,.,-,.,ID=exon-pgaptmp_000260-1;Parent=rna-pgaptmp_000260;anticodon=(pos:complement(461..463));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000260;product=tRNA-Thr,,,,,,,,
Contig_29_128.737,.,gene,497,573,.,-,.,ID=gene-pgaptmp_000261;Name=pgaptmp_000261;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000261,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,497,573,.,-,.,ID=rna-pgaptmp_000261;Parent=gene-pgaptmp_000261;anticodon=(pos:complement(537..539));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000261;product=tRNA-Glu,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,497,573,.,-,.,ID=exon-pgaptmp_000261-1;Parent=rna-pgaptmp_000261;anticodon=(pos:complement(537..539));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000261;product=tRNA-Glu,,,,,,,,
Contig_29_128.737,.,gene,582,656,.,-,.,ID=gene-pgaptmp_000262;Name=pgaptmp_000262;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000262,,,,,,,,
Contig_29_128.737,tRNAscan-SE,tRNA,582,656,.,-,.,ID=rna-pgaptmp_000262;Parent=gene-pgaptmp_000262;anticodon=(pos:complement(622..624));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000262;product=tRNA-Asn,,,,,,,,
Contig_29_128.737,tRNAscan-SE,exon,582,656,.,-,.,ID=exon-pgaptmp_000262-1;Parent=rna-pgaptmp_000262;anticodon=(pos:complement(622..624));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000262;product=tRNA-Asn,,,,,,,,
Contig_29_128.737,.,gene,684,2381,.,-,.,ID=gene-pgaptmp_000263;Name=pgaptmp_000263;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000263,,,,,,,,
Contig_29_128.737,Protein Homology,CDS,684,2381,.,-,0,ID=cds-pgaptmp_000263;Parent=gene-pgaptmp_000263;Name=extdb:pgaptmp_000263;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874816.1;locus_tag=pgaptmp_000263;product=cation transporter;protein_id=extdb:pgaptmp_000263;transl_table=4,,,,,,,,
Contig_29_128.737,.,gene,2416,3111,.,+,.,ID=gene-pgaptmp_000264;Name=pgaptmp_000264;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000264,,,,,,,,
Contig_29_128.737,Protein Homology,CDS,2416,3111,.,+,0,ID=cds-pgaptmp_000264;Parent=gene-pgaptmp_000264;Name=extdb:pgaptmp_000264;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874817.1;locus_tag=pgaptmp_000264;product=TrkA family potassium uptake protein;protein_id=extdb:pgaptmp_000264;transl_table=4,,,,,,,,
Contig_29_128.737,.,gene,3161,3509,.,+,.,ID=gene-pgaptmp_000265;Name=pgaptmp_000265;end_range=3509,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000265;partial=true,,,,,,,
Contig_29_128.737,Protein Homology,CDS,3161,3509,.,+,0,ID=cds-pgaptmp_000265;Parent=gene-pgaptmp_000265;Name=extdb:pgaptmp_000265;end_range=3509,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574973.1;locus_tag=pgaptmp_000265;partial=true;product=adhesin P1;protein_id=extdb:pgaptmp_000265;transl_table=4,,,,,,,
Contig_30_115.815,Local,region,1,25306,.,+,.,ID=Contig_30_115.815:1..25306;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5767,,,,,,,,
Contig_30_115.815,.,gene,580,933,.,+,.,ID=gene-pgaptmp_000311;Name=pgaptmp_000311;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000311,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,580,933,.,+,0,ID=cds-pgaptmp_000311;Parent=gene-pgaptmp_000311;Name=extdb:pgaptmp_000311;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874880.1;locus_tag=pgaptmp_000311;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000311;transl_table=4,,,,,,,,
Contig_30_115.815,.,pseudogene,2014,2976,.,+,.,ID=gene-pgaptmp_000312;Name=pgaptmp_000312;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000312;pseudo=true,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,2014,2976,.,+,0,ID=cds-pgaptmp_000312;Parent=gene-pgaptmp_000312;Note=internal stop;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF037510.2;locus_tag=pgaptmp_000312;product=DEAD/DEAH box helicase family protein;pseudo=true;transl_table=4,,,,,,,,
Contig_30_115.815,.,gene,3183,4313,.,+,.,ID=gene-pgaptmp_000313;Name=pgaptmp_000313;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000313,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,3183,4313,.,+,0,ID=cds-pgaptmp_000313;Parent=gene-pgaptmp_000313;Name=extdb:pgaptmp_000313;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874703.1;locus_tag=pgaptmp_000313;product=type I restriction endonuclease subunit R;protein_id=extdb:pgaptmp_000313;transl_table=4,,,,,,,,
Contig_30_115.815,.,gene,4496,4687,.,+,.,ID=gene-pgaptmp_000314;Name=pgaptmp_000314;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000314,,,,,,,,
Contig_30_115.815,GeneMarkS-2+,CDS,4496,4687,.,+,0,ID=cds-pgaptmp_000314;Parent=gene-pgaptmp_000314;Name=extdb:pgaptmp_000314;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000314;product=hypothetical protein;protein_id=extdb:pgaptmp_000314;transl_table=4,,,,,,,,
Contig_30_115.815,.,gene,5268,5762,.,+,.,ID=gene-pgaptmp_000315;Name=pgaptmp_000315;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000315,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,5268,5762,.,+,0,ID=cds-pgaptmp_000315;Parent=gene-pgaptmp_000315;Name=extdb:pgaptmp_000315;Ontology_term=GO:0006730,GO:0030272;gbkey=CDS;go_function=5-formyltetrahydrofolate cyclo-ligase activity|0030272||IEA;go_process=one-carbon metabolic process|0006730||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874704.1;locus_tag=pgaptmp_000315;product=5-formyltetrahydrofolate cyclo-ligase;protein_id=extdb:pgaptmp_000315;transl_table=4,,,,,,,
Contig_30_115.815,.,gene,5752,6597,.,+,.,ID=gene-pgaptmp_000316;Name=pgaptmp_000316;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000316,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,5752,6597,.,+,0,ID=cds-pgaptmp_000316;Parent=gene-pgaptmp_000316;Name=extdb:pgaptmp_000316;Ontology_term=GO:0008152,GO:0042578;gbkey=CDS;go_function=phosphoric ester hydrolase activity|0042578||IEA;go_process=metabolic process|0008152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874705.1;locus_tag=pgaptmp_000316;product=TIGR00282 family metallophosphoesterase;protein_id=extdb:pgaptmp_000316;transl_table=4,,,,,,,
Contig_30_115.815,.,gene,6589,7308,.,-,.,ID=gene-pgaptmp_000317;Name=plsY;gbkey=Gene;gene=plsY;gene_biotype=protein_coding;locus_tag=pgaptmp_000317,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,6589,7308,.,-,0,ID=cds-pgaptmp_000317;Parent=gene-pgaptmp_000317;Name=extdb:pgaptmp_000317;Ontology_term=GO:0006654,GO:0008374,GO:0005886;gbkey=CDS;gene=plsY;go_component=plasma membrane|0005886||IEA;go_function=O-acyltransferase activity|0008374||IEA;go_process=phosphatidic acid biosynthetic process|0006654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874706.1;locus_tag=pgaptmp_000317;product=glycerol-3-phosphate 1-O-acyltransferase PlsY;protein_id=extdb:pgaptmp_000317;transl_table=4,,,,,,
Contig_30_115.815,.,gene,7314,7955,.,-,.,ID=gene-pgaptmp_000318;Name=pgaptmp_000318;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000318,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,7314,7955,.,-,0,ID=cds-pgaptmp_000318;Parent=gene-pgaptmp_000318;Name=extdb:pgaptmp_000318;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874707.1;locus_tag=pgaptmp_000318;product=tRNA (adenine(22)-N(1))-methyltransferase TrmK;protein_id=extdb:pgaptmp_000318;transl_table=4,,,,,,,,
Contig_30_115.815,.,gene,7939,9438,.,-,.,ID=gene-pgaptmp_000319;Name=pgaptmp_000319;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000319,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,7939,9438,.,-,0,ID=cds-pgaptmp_000319;Parent=gene-pgaptmp_000319;Name=extdb:pgaptmp_000319;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874708.1;locus_tag=pgaptmp_000319;product=RNA polymerase sigma factor;protein_id=extdb:pgaptmp_000319;transl_table=4,,,,,,,,
Contig_30_115.815,.,gene,9491,11353,.,-,.,ID=gene-pgaptmp_000320;Name=dnaG;gbkey=Gene;gene=dnaG;gene_biotype=protein_coding;locus_tag=pgaptmp_000320,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,9491,11353,.,-,0,ID=cds-pgaptmp_000320;Parent=gene-pgaptmp_000320;Name=extdb:pgaptmp_000320;Ontology_term=GO:0006269,GO:0003896;gbkey=CDS;gene=dnaG;go_function=DNA primase activity|0003896||IEA;go_process=DNA replication%2C synthesis of RNA primer|0006269||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325479.1;locus_tag=pgaptmp_000320;product=DNA primase;protein_id=extdb:pgaptmp_000320;transl_table=4,,,,,,,
Contig_30_115.815,.,gene,11337,12686,.,-,.,ID=gene-pgaptmp_000321;Name=glyS;gbkey=Gene;gene=glyS;gene_biotype=protein_coding;locus_tag=pgaptmp_000321,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,11337,12686,.,-,0,ID=cds-pgaptmp_000321;Parent=gene-pgaptmp_000321;Name=extdb:pgaptmp_000321;Ontology_term=GO:0006426,GO:0004820,GO:0009345;gbkey=CDS;gene=glyS;go_component=glycine-tRNA ligase complex|0009345||IEA;go_function=glycine-tRNA ligase activity|0004820||IEA;go_process=glycyl-tRNA aminoacylation|0006426||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874710.1;locus_tag=pgaptmp_000321;product=glycine--tRNA ligase;protein_id=extdb:pgaptmp_000321;transl_table=4,,,,,,
Contig_30_115.815,.,gene,12708,13436,.,-,.,ID=gene-pgaptmp_000322;Name=rlmB;gbkey=Gene;gene=rlmB;gene_biotype=protein_coding;locus_tag=pgaptmp_000322,,,,,,,,
Contig_30_115.815,Protein Homology,CDS,12708,13436,.,-,0,ID=cds-pgaptmp_000322;Parent=gene-pgaptmp_000322;Name=extdb:pgaptmp_000322;Ontology_term=GO:0009451,GO:0008173;gbkey=CDS;gene=rlmB;go_function=RNA methyltransferase activity|0008173||IEA;go_process=RNA modification|0009451||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874711.1;locus_tag=pgaptmp_000322;product=23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB;protein_id=extdb:pgaptmp_000322;transl_table=4,,,,,,,
Contig_30_115.815,.,gene,13439,14752,.,-,.,ID=gene-pgaptmp_000323;Name=cysS;gbkey=Gene;gene=cysS;gene_biotype=protein_coding;locus_tag=pgaptmp_000323,,,,,,,,
