Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_44_111.636,Protein Homology,CDS,34872,36046,.,+,0,ID=cds-pgaptmp_000534;Parent=gene-pgaptmp_000534;Note=frameshifted;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013860.2;locus_tag=pgaptmp_000534;product=DUF31 family protein;pseudo=true;transl_table=4,,,,,,,,
Contig_44_111.636,.,gene,36120,36595,.,+,.,ID=gene-pgaptmp_000535;Name=pgaptmp_000535;end_range=36595,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000535;partial=true,,,,,,,
Contig_44_111.636,Protein Homology,CDS,36120,36595,.,+,0,ID=cds-pgaptmp_000535;Parent=gene-pgaptmp_000535;Name=extdb:pgaptmp_000535;end_range=36595,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874942.1;locus_tag=pgaptmp_000535;partial=true;product=DUF31 family protein;protein_id=extdb:pgaptmp_000535;transl_table=4,,,,,,,
Contig_45_137.45,Local,region,1,95123,.,+,.,ID=Contig_45_137.45:1..95123;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6009,,,,,,,,
Contig_45_137.45,.,gene,1,322,.,-,.,ID=gene-pgaptmp_000536;Name=pgaptmp_000536;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000536;partial=true;start_range=.,1,,,,,,,
Contig_45_137.45,Protein Homology,CDS,1,322,.,-,0,ID=cds-pgaptmp_000536;Parent=gene-pgaptmp_000536;Name=extdb:pgaptmp_000536;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344929.1;locus_tag=pgaptmp_000536;partial=true;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000536;start_range=.,1;transl_table=4,,,,,,,
Contig_45_137.45,.,gene,327,1178,.,-,.,ID=gene-pgaptmp_000537;Name=pgaptmp_000537;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000537,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,327,1178,.,-,0,ID=cds-pgaptmp_000537;Parent=gene-pgaptmp_000537;Name=extdb:pgaptmp_000537;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325657.1;locus_tag=pgaptmp_000537;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000537;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,1181,2032,.,-,.,ID=gene-pgaptmp_000538;Name=pgaptmp_000538;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000538,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,1181,2032,.,-,0,ID=cds-pgaptmp_000538;Parent=gene-pgaptmp_000538;Name=extdb:pgaptmp_000538;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575044.1;locus_tag=pgaptmp_000538;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000538;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,2032,2865,.,-,.,ID=gene-pgaptmp_000539;Name=pgaptmp_000539;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000539,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,2032,2865,.,-,0,ID=cds-pgaptmp_000539;Parent=gene-pgaptmp_000539;Name=extdb:pgaptmp_000539;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875003.1;locus_tag=pgaptmp_000539;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000539;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,2888,3760,.,-,.,ID=gene-pgaptmp_000540;Name=pgaptmp_000540;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000540,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,2888,3760,.,-,0,ID=cds-pgaptmp_000540;Parent=gene-pgaptmp_000540;Name=extdb:pgaptmp_000540;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325660.1;locus_tag=pgaptmp_000540;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000540;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,3871,4281,.,-,.,ID=gene-pgaptmp_000541;Name=pgaptmp_000541;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000541,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,3871,4281,.,-,0,ID=cds-pgaptmp_000541;Parent=gene-pgaptmp_000541;Name=extdb:pgaptmp_000541;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875005.1;locus_tag=pgaptmp_000541;product=DUF5426 family protein;protein_id=extdb:pgaptmp_000541;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,5168,5578,.,-,.,ID=gene-pgaptmp_000542;Name=pgaptmp_000542;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000542,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,5168,5578,.,-,0,ID=cds-pgaptmp_000542;Parent=gene-pgaptmp_000542;Name=extdb:pgaptmp_000542;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875006.1;locus_tag=pgaptmp_000542;product=hypothetical protein;protein_id=extdb:pgaptmp_000542;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,5563,5868,.,-,.,ID=gene-pgaptmp_000543;Name=pgaptmp_000543;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000543,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,5563,5868,.,-,0,ID=cds-pgaptmp_000543;Parent=gene-pgaptmp_000543;Name=extdb:pgaptmp_000543;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875007.1;locus_tag=pgaptmp_000543;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000543;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,6012,6263,.,-,.,ID=gene-pgaptmp_000544;Name=pgaptmp_000544;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000544,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,6012,6263,.,-,0,ID=cds-pgaptmp_000544;Parent=gene-pgaptmp_000544;Name=extdb:pgaptmp_000544;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532715.1;locus_tag=pgaptmp_000544;product=hypothetical protein;protein_id=extdb:pgaptmp_000544;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,6495,6797,.,-,.,ID=gene-pgaptmp_000545;Name=pgaptmp_000545;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000545,,,,,,,,
Contig_45_137.45,GeneMarkS-2+,CDS,6495,6797,.,-,0,ID=cds-pgaptmp_000545;Parent=gene-pgaptmp_000545;Name=extdb:pgaptmp_000545;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000545;product=hypothetical protein;protein_id=extdb:pgaptmp_000545;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,6784,8007,.,+,.,ID=gene-pgaptmp_000546;Name=pgaptmp_000546;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000546,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,6784,8007,.,+,0,ID=cds-pgaptmp_000546;Parent=gene-pgaptmp_000546;Name=extdb:pgaptmp_000546;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF014368.2;locus_tag=pgaptmp_000546;product=PTS mannitol transporter subunit IICB;protein_id=extdb:pgaptmp_000546;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,7994,9088,.,+,.,ID=gene-pgaptmp_000547;Name=pgaptmp_000547;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000547,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,7994,9088,.,+,0,ID=cds-pgaptmp_000547;Parent=gene-pgaptmp_000547;Name=extdb:pgaptmp_000547;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875009.1;locus_tag=pgaptmp_000547;product=mannitol-1-phosphate 5-dehydrogenase;protein_id=extdb:pgaptmp_000547;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,9069,9500,.,+,.,ID=gene-pgaptmp_000548;Name=pgaptmp_000548;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000548,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,9069,9500,.,+,0,ID=cds-pgaptmp_000548;Parent=gene-pgaptmp_000548;Name=extdb:pgaptmp_000548;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875010.1;locus_tag=pgaptmp_000548;product=PTS sugar transporter subunit IIA;protein_id=extdb:pgaptmp_000548;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,9873,10256,.,-,.,ID=gene-pgaptmp_000549;Name=pgaptmp_000549;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000549,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,9873,10256,.,-,0,ID=cds-pgaptmp_000549;Parent=gene-pgaptmp_000549;Name=extdb:pgaptmp_000549;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013131.2;locus_tag=pgaptmp_000549;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000549;transl_table=4,,,,,,,,
Contig_45_137.45,.,pseudogene,10884,11153,.,+,.,ID=gene-pgaptmp_000550;Name=pgaptmp_000550;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000550;pseudo=true,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,10884,11153,.,+,0,ID=cds-pgaptmp_000550;Parent=gene-pgaptmp_000550;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874724.1;locus_tag=pgaptmp_000550;product=DUF16 domain-containing protein;pseudo=true;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,11340,11588,.,+,.,ID=gene-pgaptmp_000551;Name=pgaptmp_000551;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000551,,,,,,,,
Contig_45_137.45,GeneMarkS-2+,CDS,11340,11588,.,+,0,ID=cds-pgaptmp_000551;Parent=gene-pgaptmp_000551;Name=extdb:pgaptmp_000551;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000551;product=family B-like protein;protein_id=extdb:pgaptmp_000551;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,11628,12443,.,-,.,ID=gene-pgaptmp_000552;Name=ylqF;gbkey=Gene;gene=ylqF;gene_biotype=protein_coding;locus_tag=pgaptmp_000552,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,11628,12443,.,-,0,ID=cds-pgaptmp_000552;Parent=gene-pgaptmp_000552;Name=extdb:pgaptmp_000552;Ontology_term=GO:0042254,GO:0003924,GO:0005525,GO:0005737;gbkey=CDS;gene=ylqF;go_component=cytoplasm|0005737||IEA;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA;go_process=ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325664.1;locus_tag=pgaptmp_000552;product=ribosome biogenesis GTPase YlqF;protein_id=extdb:pgaptmp_000552;transl_table=4,,,,
Contig_45_137.45,.,gene,12412,13617,.,-,.,ID=gene-pgaptmp_000553;Name=pgaptmp_000553;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000553,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,12412,13617,.,-,0,ID=cds-pgaptmp_000553;Parent=gene-pgaptmp_000553;Name=extdb:pgaptmp_000553;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875014.1;locus_tag=pgaptmp_000553;product=YitT family protein;protein_id=extdb:pgaptmp_000553;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,13633,13992,.,-,.,ID=gene-pgaptmp_000554;Name=rplS;gbkey=Gene;gene=rplS;gene_biotype=protein_coding;locus_tag=pgaptmp_000554,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,13633,13992,.,-,0,ID=cds-pgaptmp_000554;Parent=gene-pgaptmp_000554;Name=extdb:pgaptmp_000554;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplS;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875015.1;locus_tag=pgaptmp_000554;product=50S ribosomal protein L19;protein_id=extdb:pgaptmp_000554;transl_table=4,,,,
Contig_45_137.45,.,gene,13976,14671,.,-,.,ID=gene-pgaptmp_000555;Name=trmD;gbkey=Gene;gene=trmD;gene_biotype=protein_coding;locus_tag=pgaptmp_000555,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,13976,14671,.,-,0,ID=cds-pgaptmp_000555;Parent=gene-pgaptmp_000555;Name=extdb:pgaptmp_000555;Ontology_term=GO:0006400,GO:0009019;gbkey=CDS;gene=trmD;go_function=tRNA (guanine-N1-)-methyltransferase activity|0009019||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575049.1;locus_tag=pgaptmp_000555;product=tRNA (guanosine(37)-N1)-methyltransferase TrmD;protein_id=extdb:pgaptmp_000555;transl_table=4,,,,,,,
Contig_45_137.45,.,gene,14674,14940,.,-,.,ID=gene-pgaptmp_000556;Name=rpsP;gbkey=Gene;gene=rpsP;gene_biotype=protein_coding;locus_tag=pgaptmp_000556,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,14674,14940,.,-,0,ID=cds-pgaptmp_000556;Parent=gene-pgaptmp_000556;Name=extdb:pgaptmp_000556;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsP;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325667.1;locus_tag=pgaptmp_000556;product=30S ribosomal protein S16;protein_id=extdb:pgaptmp_000556;transl_table=4,,,,
Contig_45_137.45,.,gene,15022,16671,.,-,.,ID=gene-pgaptmp_000557;Name=pgaptmp_000557;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000557,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,15022,16671,.,-,0,ID=cds-pgaptmp_000557;Parent=gene-pgaptmp_000557;Name=extdb:pgaptmp_000557;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325668.1;locus_tag=pgaptmp_000557;product=MATE family efflux transporter;protein_id=extdb:pgaptmp_000557;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,16672,17127,.,-,.,ID=gene-pgaptmp_000558;Name=msrB;gbkey=Gene;gene=msrB;gene_biotype=protein_coding;locus_tag=pgaptmp_000558,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,16672,17127,.,-,0,ID=cds-pgaptmp_000558;Parent=gene-pgaptmp_000558;Name=extdb:pgaptmp_000558;Ontology_term=GO:0006979,GO:0030091,GO:0033743;gbkey=CDS;gene=msrB;go_function=peptide-methionine (R)-S-oxide reductase activity|0033743||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875019.1;locus_tag=pgaptmp_000558;product=peptide-methionine (R)-S-oxide reductase MsrB;protein_id=extdb:pgaptmp_000558;transl_table=4,,,,,
Contig_45_137.45,.,gene,17091,17795,.,-,.,ID=gene-pgaptmp_000559;Name=pgaptmp_000559;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000559,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,17091,17795,.,-,0,ID=cds-pgaptmp_000559;Parent=gene-pgaptmp_000559;Name=extdb:pgaptmp_000559;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325669.1;locus_tag=pgaptmp_000559;product=hypothetical protein;protein_id=extdb:pgaptmp_000559;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,17802,18674,.,-,.,ID=gene-pgaptmp_000560;Name=pgaptmp_000560;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000560,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,17802,18674,.,-,0,ID=cds-pgaptmp_000560;Parent=gene-pgaptmp_000560;Name=extdb:pgaptmp_000560;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885584.1;locus_tag=pgaptmp_000560;product=DegV family protein;protein_id=extdb:pgaptmp_000560;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,18674,19858,.,-,.,ID=gene-pgaptmp_000561;Name=tuf;gbkey=Gene;gene=tuf;gene_biotype=protein_coding;locus_tag=pgaptmp_000561,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,18674,19858,.,-,0,ID=cds-pgaptmp_000561;Parent=gene-pgaptmp_000561;Name=extdb:pgaptmp_000561;Ontology_term=GO:0006414,GO:0003746;gbkey=CDS;gene=tuf;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875022.1;locus_tag=pgaptmp_000561;product=elongation factor Tu;protein_id=extdb:pgaptmp_000561;transl_table=4,,,,,,,
Contig_45_137.45,.,gene,19943,20698,.,+,.,ID=gene-pgaptmp_000562;Name=pgaptmp_000562;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000562,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,19943,20698,.,+,0,ID=cds-pgaptmp_000562;Parent=gene-pgaptmp_000562;Name=extdb:pgaptmp_000562;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875023.1;locus_tag=pgaptmp_000562;product=DUF1600 domain-containing protein;protein_id=extdb:pgaptmp_000562;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,20686,21561,.,+,.,ID=gene-pgaptmp_000563;Name=galU;gbkey=Gene;gene=galU;gene_biotype=protein_coding;locus_tag=pgaptmp_000563,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,20686,21561,.,+,0,ID=cds-pgaptmp_000563;Parent=gene-pgaptmp_000563;Name=extdb:pgaptmp_000563;Ontology_term=GO:0009225,GO:0003983;gbkey=CDS;gene=galU;go_function=UTP:glucose-1-phosphate uridylyltransferase activity|0003983||IEA;go_process=nucleotide-sugar metabolic process|0009225||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325671.1;locus_tag=pgaptmp_000563;product=UTP--glucose-1-phosphate uridylyltransferase GalU;protein_id=extdb:pgaptmp_000563;transl_table=4,,,,,,,
Contig_45_137.45,.,gene,21571,21993,.,-,.,ID=gene-pgaptmp_000564;Name=pgaptmp_000564;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000564,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,21571,21993,.,-,0,ID=cds-pgaptmp_000564;Parent=gene-pgaptmp_000564;Name=extdb:pgaptmp_000564;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875025.1;locus_tag=pgaptmp_000564;product=OsmC family protein;protein_id=extdb:pgaptmp_000564;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,22019,23218,.,+,.,ID=gene-pgaptmp_000565;Name=tyrS;gbkey=Gene;gene=tyrS;gene_biotype=protein_coding;locus_tag=pgaptmp_000565,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,22019,23218,.,+,0,ID=cds-pgaptmp_000565;Parent=gene-pgaptmp_000565;Name=extdb:pgaptmp_000565;Ontology_term=GO:0006437,GO:0004831,GO:0005737;gbkey=CDS;gene=tyrS;go_component=cytoplasm|0005737||IEA;go_function=tyrosine-tRNA ligase activity|0004831||IEA;go_process=tyrosyl-tRNA aminoacylation|0006437||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325672.1;locus_tag=pgaptmp_000565;product=tyrosine--tRNA ligase;protein_id=extdb:pgaptmp_000565;transl_table=4,,,,,,
Contig_45_137.45,.,gene,23258,24295,.,-,.,ID=gene-pgaptmp_000566;Name=pgaptmp_000566;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000566,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,23258,24295,.,-,0,ID=cds-pgaptmp_000566;Parent=gene-pgaptmp_000566;Name=extdb:pgaptmp_000566;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875027.1;locus_tag=pgaptmp_000566;product=hypothetical protein;protein_id=extdb:pgaptmp_000566;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,24283,24864,.,-,.,ID=gene-pgaptmp_000567;Name=pgaptmp_000567;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000567,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,24283,24864,.,-,0,ID=cds-pgaptmp_000567;Parent=gene-pgaptmp_000567;Name=extdb:pgaptmp_000567;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344934.1;locus_tag=pgaptmp_000567;product=hypothetical protein;protein_id=extdb:pgaptmp_000567;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,24848,26977,.,-,.,ID=gene-pgaptmp_000568;Name=ftsH;gbkey=Gene;gene=ftsH;gene_biotype=protein_coding;locus_tag=pgaptmp_000568,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,24848,26977,.,-,0,ID=cds-pgaptmp_000568;Parent=gene-pgaptmp_000568;Name=extdb:pgaptmp_000568;Ontology_term=GO:0006508,GO:0051301,GO:0004222,GO:0016887;gbkey=CDS;gene=ftsH;go_function=metalloendopeptidase activity|0004222||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA,cell division|0051301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875028.1;locus_tag=pgaptmp_000568;product=ATP-dependent zinc metalloprotease FtsH;protein_id=extdb:pgaptmp_000568;transl_table=4,,,
Contig_45_137.45,.,gene,27158,27685,.,-,.,ID=gene-pgaptmp_000569;Name=hpt;gbkey=Gene;gene=hpt;gene_biotype=protein_coding;locus_tag=pgaptmp_000569,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,27158,27685,.,-,0,ID=cds-pgaptmp_000569;Parent=gene-pgaptmp_000569;Name=extdb:pgaptmp_000569;Ontology_term=GO:0006166;gbkey=CDS;gene=hpt;go_process=purine ribonucleoside salvage|0006166||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875029.1;locus_tag=pgaptmp_000569;product=hypoxanthine phosphoribosyltransferase;protein_id=extdb:pgaptmp_000569;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,27685,28194,.,-,.,ID=gene-pgaptmp_000570;Name=pgaptmp_000570;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000570,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,27685,28194,.,-,0,ID=cds-pgaptmp_000570;Parent=gene-pgaptmp_000570;Name=extdb:pgaptmp_000570;Ontology_term=GO:0016114;gbkey=CDS;go_process=terpenoid biosynthetic process|0016114||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875030.1;locus_tag=pgaptmp_000570;product=2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase;protein_id=extdb:pgaptmp_000570;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,28366,29304,.,+,.,ID=gene-pgaptmp_000571;Name=pgaptmp_000571;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000571,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,28366,29304,.,+,0,ID=cds-pgaptmp_000571;Parent=gene-pgaptmp_000571;Name=extdb:pgaptmp_000571;Ontology_term=GO:0006096,GO:0004459,GO:0005737;gbkey=CDS;go_component=cytoplasm|0005737||IEA;go_function=L-lactate dehydrogenase activity|0004459||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885571.1;locus_tag=pgaptmp_000571;product=L-lactate dehydrogenase;protein_id=extdb:pgaptmp_000571;transl_table=4,,,,,,
Contig_45_137.45,.,gene,29709,30080,.,-,.,ID=gene-pgaptmp_000572;Name=pgaptmp_000572;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000572,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,29709,30080,.,-,0,ID=cds-pgaptmp_000572;Parent=gene-pgaptmp_000572;Name=extdb:pgaptmp_000572;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874395.1;locus_tag=pgaptmp_000572;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000572;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,31282,32559,.,-,.,ID=gene-pgaptmp_000573;Name=pgaptmp_000573;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000573,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,31282,32559,.,-,0,ID=cds-pgaptmp_000573;Parent=gene-pgaptmp_000573;Name=extdb:pgaptmp_000573;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875034.1;locus_tag=pgaptmp_000573;product=HD domain-containing protein;protein_id=extdb:pgaptmp_000573;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,32540,33994,.,-,.,ID=gene-pgaptmp_000574;Name=gltX;gbkey=Gene;gene=gltX;gene_biotype=protein_coding;locus_tag=pgaptmp_000574,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,32540,33994,.,-,0,ID=cds-pgaptmp_000574;Parent=gene-pgaptmp_000574;Name=extdb:pgaptmp_000574;Ontology_term=GO:0006424,GO:0004818,GO:0009332;gbkey=CDS;gene=gltX;go_component=glutamate-tRNA ligase complex|0009332||IEA;go_function=glutamate-tRNA ligase activity|0004818||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885570.1;locus_tag=pgaptmp_000574;product=glutamate--tRNA ligase;protein_id=extdb:pgaptmp_000574;transl_table=4,,,,,,
Contig_45_137.45,.,gene,33981,34772,.,-,.,ID=gene-pgaptmp_000575;Name=rsmA;gbkey=Gene;gene=rsmA;gene_biotype=protein_coding;locus_tag=pgaptmp_000575,,,,,,,,
Contig_45_137.45,Protein Homology,CDS,33981,34772,.,-,0,ID=cds-pgaptmp_000575;Parent=gene-pgaptmp_000575;Name=extdb:pgaptmp_000575;Ontology_term=GO:0000179;gbkey=CDS;gene=rsmA;go_function=rRNA (adenine-N6%2CN6-)-dimethyltransferase activity|0000179||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875036.1;locus_tag=pgaptmp_000575;product=16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA;protein_id=extdb:pgaptmp_000575;transl_table=4,,,,,,,,
Contig_45_137.45,.,gene,34765,35922,.,-,.,ID=gene-pgaptmp_000576;Name=yidC;gbkey=Gene;gene=yidC;gene_biotype=protein_coding;locus_tag=pgaptmp_000576,,,,,,,,
