Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_31_125.814,.,gene,22477,24858,.,+,.,ID=gene-pgaptmp_000499;Name=pgaptmp_000499;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000499,,,,,,,,
Contig_31_125.814,Protein Homology,CDS,22477,24858,.,+,0,ID=cds-pgaptmp_000499;Parent=gene-pgaptmp_000499;Name=extdb:pgaptmp_000499;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874641.1;locus_tag=pgaptmp_000499;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000499;transl_table=4,,,,,,,,
Contig_31_125.814,.,gene,24896,25284,.,+,.,ID=gene-pgaptmp_000500;Name=pgaptmp_000500;end_range=25284,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000500;partial=true,,,,,,,
Contig_31_125.814,Protein Homology,CDS,24896,25284,.,+,0,ID=cds-pgaptmp_000500;Parent=gene-pgaptmp_000500;Name=extdb:pgaptmp_000500;Ontology_term=GO:0006304;end_range=25284,.;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574958.1;locus_tag=pgaptmp_000500;partial=true;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000500;transl_table=4,,,,,,,
Contig_32_133.564,Local,region,1,98461,.,+,.,ID=Contig_32_133.564:1..98461;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_32_133.564,.,gene,1,127,.,+,.,ID=gene-pgaptmp_000501;Name=pgaptmp_000501;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000501;partial=true;start_range=.,1,,,,,,,
Contig_32_133.564,Protein Homology,CDS,1,127,.,+,1,ID=cds-pgaptmp_000501;Parent=gene-pgaptmp_000501;Name=extdb:pgaptmp_000501;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344927.1;locus_tag=pgaptmp_000501;partial=true;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000501;start_range=.,1;transl_table=4,,,,,,,
Contig_32_133.564,.,gene,195,1217,.,+,.,ID=gene-pgaptmp_000502;Name=pgaptmp_000502;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000502,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,195,1217,.,+,0,ID=cds-pgaptmp_000502;Parent=gene-pgaptmp_000502;Name=extdb:pgaptmp_000502;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325635.1;locus_tag=pgaptmp_000502;product=hypothetical protein;protein_id=extdb:pgaptmp_000502;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,1153,2187,.,+,.,ID=gene-pgaptmp_000503;Name=pgaptmp_000503;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000503,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,1153,2187,.,+,0,ID=cds-pgaptmp_000503;Parent=gene-pgaptmp_000503;Name=extdb:pgaptmp_000503;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874970.1;locus_tag=pgaptmp_000503;product=hypothetical protein;protein_id=extdb:pgaptmp_000503;transl_table=4,,,,,,,,
Contig_32_133.564,.,pseudogene,2302,5295,.,+,.,ID=gene-pgaptmp_000504;Name=pgaptmp_000504;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000504;pseudo=true,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,2302,5295,.,+,0,ID=cds-pgaptmp_000504;Parent=gene-pgaptmp_000504;Note=internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874969.1;locus_tag=pgaptmp_000504;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,5576,6694,.,+,.,ID=gene-pgaptmp_000505;Name=pgaptmp_000505;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000505,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,5576,6694,.,+,0,ID=cds-pgaptmp_000505;Parent=gene-pgaptmp_000505;Name=extdb:pgaptmp_000505;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874968.1;locus_tag=pgaptmp_000505;product=PstS family phosphate ABC transporter substrate-binding protein;protein_id=extdb:pgaptmp_000505;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,6694,8649,.,+,.,ID=gene-pgaptmp_000506;Name=pstA;gbkey=Gene;gene=pstA;gene_biotype=protein_coding;locus_tag=pgaptmp_000506,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,6694,8649,.,+,0,ID=cds-pgaptmp_000506;Parent=gene-pgaptmp_000506;Name=extdb:pgaptmp_000506;Ontology_term=GO:0015415,GO:0005887,GO:0055052;gbkey=CDS;gene=pstA;go_component=integral component of plasma membrane|0005887||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874967.1;locus_tag=pgaptmp_000506;product=phosphate ABC transporter permease PstA;protein_id=extdb:pgaptmp_000506;transl_table=4,,,,,
Contig_32_133.564,.,gene,8634,9623,.,+,.,ID=gene-pgaptmp_000507;Name=pstB;gbkey=Gene;gene=pstB;gene_biotype=protein_coding;locus_tag=pgaptmp_000507,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,8634,9623,.,+,0,ID=cds-pgaptmp_000507;Parent=gene-pgaptmp_000507;Name=extdb:pgaptmp_000507;Ontology_term=GO:0005524,GO:0015415,GO:0009898,GO:0055052;gbkey=CDS;gene=pstB;go_component=cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874966.1;locus_tag=pgaptmp_000507;product=phosphate ABC transporter ATP-binding protein PstB;protein_id=extdb:pgaptmp_000507;transl_table=4,,,
Contig_32_133.564,.,gene,9626,10303,.,+,.,ID=gene-pgaptmp_000508;Name=phoU;gbkey=Gene;gene=phoU;gene_biotype=protein_coding;locus_tag=pgaptmp_000508,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,9626,10303,.,+,0,ID=cds-pgaptmp_000508;Parent=gene-pgaptmp_000508;Name=extdb:pgaptmp_000508;Ontology_term=GO:0051049,GO:0003700;gbkey=CDS;gene=phoU;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of transport|0051049||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885614.1;locus_tag=pgaptmp_000508;product=phosphate signaling complex protein PhoU;protein_id=extdb:pgaptmp_000508;transl_table=4,,,,,,,
Contig_32_133.564,.,gene,10300,10773,.,-,.,ID=gene-pgaptmp_000509;Name=msrA;gbkey=Gene;gene=msrA;gene_biotype=protein_coding;locus_tag=pgaptmp_000509,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,10300,10773,.,-,0,ID=cds-pgaptmp_000509;Parent=gene-pgaptmp_000509;Name=extdb:pgaptmp_000509;Ontology_term=GO:0006979,GO:0030091,GO:0008113,GO:0033744;gbkey=CDS;gene=msrA;go_function=peptide-methionine (S)-S-oxide reductase activity|0008113||IEA,L-methionine:thioredoxin-disulfide S-oxidoreductase activity|0033744||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874964.1;locus_tag=pgaptmp_000509;product=peptide-methionine (S)-S-oxide reductase MsrA;protein_id=extdb:pgaptmp_000509;transl_table=4,,,
Contig_32_133.564,.,gene,10828,12198,.,+,.,ID=gene-pgaptmp_000510;Name=eno;gbkey=Gene;gene=eno;gene_biotype=protein_coding;locus_tag=pgaptmp_000510,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,10828,12198,.,+,0,ID=cds-pgaptmp_000510;Parent=gene-pgaptmp_000510;Name=extdb:pgaptmp_000510;Ontology_term=GO:0006096,GO:0004634;gbkey=CDS;gene=eno;go_function=phosphopyruvate hydratase activity|0004634||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874963.1;locus_tag=pgaptmp_000510;product=phosphopyruvate hydratase;protein_id=extdb:pgaptmp_000510;transl_table=4,,,,,,,
Contig_32_133.564,.,gene,12204,12677,.,+,.,ID=gene-pgaptmp_000511;Name=pgaptmp_000511;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000511,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,12204,12677,.,+,0,ID=cds-pgaptmp_000511;Parent=gene-pgaptmp_000511;Name=extdb:pgaptmp_000511;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874962.1;locus_tag=pgaptmp_000511;product=MG406 family protein;protein_id=extdb:pgaptmp_000511;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,12643,13524,.,+,.,ID=gene-pgaptmp_000512;Name=pgaptmp_000512;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000512,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,12643,13524,.,+,0,ID=cds-pgaptmp_000512;Parent=gene-pgaptmp_000512;Name=extdb:pgaptmp_000512;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830482.1;locus_tag=pgaptmp_000512;product=F0F1 ATP synthase subunit A;protein_id=extdb:pgaptmp_000512;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,13527,13844,.,+,.,ID=gene-pgaptmp_000513;Name=pgaptmp_000513;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000513,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,13527,13844,.,+,0,ID=cds-pgaptmp_000513;Parent=gene-pgaptmp_000513;Name=extdb:pgaptmp_000513;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874960.1;locus_tag=pgaptmp_000513;product=F0F1 ATP synthase subunit C;protein_id=extdb:pgaptmp_000513;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,13847,14470,.,+,.,ID=gene-pgaptmp_000514;Name=atpF;gbkey=Gene;gene=atpF;gene_biotype=protein_coding;locus_tag=pgaptmp_000514,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,13847,14470,.,+,0,ID=cds-pgaptmp_000514;Parent=gene-pgaptmp_000514;Name=extdb:pgaptmp_000514;Ontology_term=GO:0015986,GO:0046933,GO:0000276,GO:0045263,GO:0045264;gbkey=CDS;gene=atpF;go_component=mitochondrial proton-transporting ATP synthase complex%2C coupling factor F(o)|0000276||IEA,proton-transporting ATP synthase complex%2C coupling factor F(o)|0045263||IEA,plasma membrane proton-transporting ATP synthase complex%2C coupling factor F(o)|0045264||IEA;go_function=proton-transporting ATP synthase activity%2C rotational mechanism|0046933||IEA;go_process=ATP synthesis coupled proton transport|0015986||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874959.1;locus_tag=pgaptmp_000514;product=F0F1 ATP synthase subunit B;protein_id=extdb:pgaptmp_000514;transl_table=4,,
Contig_32_133.564,.,gene,14463,14999,.,+,.,ID=gene-pgaptmp_000515;Name=pgaptmp_000515;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000515,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,14463,14999,.,+,0,ID=cds-pgaptmp_000515;Parent=gene-pgaptmp_000515;Name=extdb:pgaptmp_000515;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325629.1;locus_tag=pgaptmp_000515;product=F0F1 ATP synthase subunit delta;protein_id=extdb:pgaptmp_000515;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,15002,16558,.,+,.,ID=gene-pgaptmp_000516;Name=atpA;gbkey=Gene;gene=atpA;gene_biotype=protein_coding;locus_tag=pgaptmp_000516,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,15002,16558,.,+,0,ID=cds-pgaptmp_000516;Parent=gene-pgaptmp_000516;Name=extdb:pgaptmp_000516;Ontology_term=GO:0015986,GO:0046933,GO:0000275,GO:0045261,GO:0045262;gbkey=CDS;gene=atpA;go_component=mitochondrial proton-transporting ATP synthase complex%2C catalytic sector F(1)|0000275||IEA,proton-transporting ATP synthase complex%2C catalytic core F(1)|0045261||IEA,plasma membrane proton-transporting ATP synthase complex%2C catalytic core F(1)|0045262||IEA;go_function=proton-transporting ATP synthase activity%2C rotational mechanism|0046933||IEA;go_process=ATP synthesis coupled proton transport|0015986||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874957.1;locus_tag=pgaptmp_000516;product=F0F1 ATP synthase subunit alpha;protein_id=extdb:pgaptmp_000516;transl_table=4,,
Contig_32_133.564,.,gene,16558,17397,.,+,.,ID=gene-pgaptmp_000517;Name=pgaptmp_000517;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000517,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,16558,17397,.,+,0,ID=cds-pgaptmp_000517;Parent=gene-pgaptmp_000517;Name=extdb:pgaptmp_000517;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874956.1;locus_tag=pgaptmp_000517;product=F0F1 ATP synthase subunit gamma;protein_id=extdb:pgaptmp_000517;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,17397,18824,.,+,.,ID=gene-pgaptmp_000518;Name=atpD;gbkey=Gene;gene=atpD;gene_biotype=protein_coding;locus_tag=pgaptmp_000518,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,17397,18824,.,+,0,ID=cds-pgaptmp_000518;Parent=gene-pgaptmp_000518;Name=extdb:pgaptmp_000518;Ontology_term=GO:0015986,GO:0046933,GO:0000275,GO:0045261,GO:0045262;gbkey=CDS;gene=atpD;go_component=mitochondrial proton-transporting ATP synthase complex%2C catalytic sector F(1)|0000275||IEA,proton-transporting ATP synthase complex%2C catalytic core F(1)|0045261||IEA,plasma membrane proton-transporting ATP synthase complex%2C catalytic core F(1)|0045262||IEA;go_function=proton-transporting ATP synthase activity%2C rotational mechanism|0046933||IEA;go_process=ATP synthesis coupled proton transport|0015986||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874955.1;locus_tag=pgaptmp_000518;product=F0F1 ATP synthase subunit beta;protein_id=extdb:pgaptmp_000518;transl_table=4,,
Contig_32_133.564,.,gene,18827,19228,.,+,.,ID=gene-pgaptmp_000519;Name=pgaptmp_000519;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000519,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,18827,19228,.,+,0,ID=cds-pgaptmp_000519;Parent=gene-pgaptmp_000519;Name=extdb:pgaptmp_000519;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874954.1;locus_tag=pgaptmp_000519;product=F0F1 ATP synthase subunit epsilon;protein_id=extdb:pgaptmp_000519;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,19228,20937,.,+,.,ID=gene-pgaptmp_000520;Name=pgaptmp_000520;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000520,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,19228,20937,.,+,0,ID=cds-pgaptmp_000520;Parent=gene-pgaptmp_000520;Name=extdb:pgaptmp_000520;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874953.1;locus_tag=pgaptmp_000520;product=hypothetical protein;protein_id=extdb:pgaptmp_000520;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,20937,21395,.,+,.,ID=gene-pgaptmp_000521;Name=rpiB;gbkey=Gene;gene=rpiB;gene_biotype=protein_coding;locus_tag=pgaptmp_000521,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,20937,21395,.,+,0,ID=cds-pgaptmp_000521;Parent=gene-pgaptmp_000521;Name=extdb:pgaptmp_000521;Ontology_term=GO:0009052,GO:0004751;gbkey=CDS;gene=rpiB;go_function=ribose-5-phosphate isomerase activity|0004751||IEA;go_process=pentose-phosphate shunt%2C non-oxidative branch|0009052||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874952.1;locus_tag=pgaptmp_000521;product=ribose 5-phosphate isomerase B;protein_id=extdb:pgaptmp_000521;transl_table=4,,,,,,,
Contig_32_133.564,.,gene,21313,21681,.,+,.,ID=gene-pgaptmp_000522;Name=pgaptmp_000522;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000522,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,21313,21681,.,+,0,ID=cds-pgaptmp_000522;Parent=gene-pgaptmp_000522;Name=extdb:pgaptmp_000522;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874951.1;locus_tag=pgaptmp_000522;product=hypothetical protein;protein_id=extdb:pgaptmp_000522;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,21907,22275,.,+,.,ID=gene-pgaptmp_000523;Name=pgaptmp_000523;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000523,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,21907,22275,.,+,0,ID=cds-pgaptmp_000523;Parent=gene-pgaptmp_000523;Name=extdb:pgaptmp_000523;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874950.1;locus_tag=pgaptmp_000523;product=hypothetical protein;protein_id=extdb:pgaptmp_000523;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,22376,23941,.,+,.,ID=gene-pgaptmp_000524;Name=pgaptmp_000524;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000524,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,22376,23941,.,+,0,ID=cds-pgaptmp_000524;Parent=gene-pgaptmp_000524;Name=extdb:pgaptmp_000524;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874949.1;locus_tag=pgaptmp_000524;product=DUF31 family protein;protein_id=extdb:pgaptmp_000524;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,24464,25525,.,+,.,ID=gene-pgaptmp_000525;Name=pgaptmp_000525;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000525,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,24464,25525,.,+,0,ID=cds-pgaptmp_000525;Parent=gene-pgaptmp_000525;Name=extdb:pgaptmp_000525;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874948.1;locus_tag=pgaptmp_000525;product=hypothetical protein;protein_id=extdb:pgaptmp_000525;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,25682,26335,.,+,.,ID=gene-pgaptmp_000526;Name=pgaptmp_000526;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000526,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,25682,26335,.,+,0,ID=cds-pgaptmp_000526;Parent=gene-pgaptmp_000526;Name=extdb:pgaptmp_000526;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874947.1;locus_tag=pgaptmp_000526;product=DUF31 family protein;protein_id=extdb:pgaptmp_000526;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,26476,26949,.,+,.,ID=gene-pgaptmp_000527;Name=pgaptmp_000527;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000527,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,26476,26949,.,+,0,ID=cds-pgaptmp_000527;Parent=gene-pgaptmp_000527;Name=extdb:pgaptmp_000527;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874946.1;locus_tag=pgaptmp_000527;product=hypothetical protein;protein_id=extdb:pgaptmp_000527;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,27162,28757,.,+,.,ID=gene-pgaptmp_000528;Name=pgaptmp_000528;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000528,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,27162,28757,.,+,0,ID=cds-pgaptmp_000528;Parent=gene-pgaptmp_000528;Name=extdb:pgaptmp_000528;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325622.1;locus_tag=pgaptmp_000528;product=DUF31 family protein;protein_id=extdb:pgaptmp_000528;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,28815,30191,.,+,.,ID=gene-pgaptmp_000529;Name=pgaptmp_000529;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000529,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,28815,30191,.,+,0,ID=cds-pgaptmp_000529;Parent=gene-pgaptmp_000529;Name=extdb:pgaptmp_000529;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532927.1;locus_tag=pgaptmp_000529;product=DUF31 family protein;protein_id=extdb:pgaptmp_000529;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,30267,31799,.,+,.,ID=gene-pgaptmp_000530;Name=pgaptmp_000530;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000530,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,30267,31799,.,+,0,ID=cds-pgaptmp_000530;Parent=gene-pgaptmp_000530;Name=extdb:pgaptmp_000530;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013860.2;locus_tag=pgaptmp_000530;product=DUF31 family protein;protein_id=extdb:pgaptmp_000530;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,32099,33028,.,+,.,ID=gene-pgaptmp_000531;Name=pgaptmp_000531;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000531,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,32099,33028,.,+,0,ID=cds-pgaptmp_000531;Parent=gene-pgaptmp_000531;Name=extdb:pgaptmp_000531;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013860.2;locus_tag=pgaptmp_000531;product=DUF31 family protein;protein_id=extdb:pgaptmp_000531;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,33071,33220,.,+,.,ID=gene-pgaptmp_000532;Name=pgaptmp_000532;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000532,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,33071,33220,.,+,0,ID=cds-pgaptmp_000532;Parent=gene-pgaptmp_000532;Name=extdb:pgaptmp_000532;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532703.1;locus_tag=pgaptmp_000532;product=hypothetical protein;protein_id=extdb:pgaptmp_000532;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,33295,34695,.,+,.,ID=gene-pgaptmp_000533;Name=pgaptmp_000533;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000533,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,33295,34695,.,+,0,ID=cds-pgaptmp_000533;Parent=gene-pgaptmp_000533;Name=extdb:pgaptmp_000533;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325618.1;locus_tag=pgaptmp_000533;product=DUF31 family protein;protein_id=extdb:pgaptmp_000533;transl_table=4,,,,,,,,
Contig_32_133.564,.,pseudogene,34894,36067,.,+,.,ID=gene-pgaptmp_000534;Name=pgaptmp_000534;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000534;pseudo=true,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,34894,36067,.,+,0,ID=cds-pgaptmp_000534;Parent=gene-pgaptmp_000534;Note=frameshifted;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013860.2;locus_tag=pgaptmp_000534;product=DUF31 family protein;pseudo=true;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,36141,37049,.,+,.,ID=gene-pgaptmp_000535;Name=pgaptmp_000535;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000535,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,36141,37049,.,+,0,ID=cds-pgaptmp_000535;Parent=gene-pgaptmp_000535;Name=extdb:pgaptmp_000535;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874942.1;locus_tag=pgaptmp_000535;product=DUF31 family protein;protein_id=extdb:pgaptmp_000535;transl_table=4,,,,,,,,
Contig_32_133.564,.,pseudogene,37111,37518,.,+,.,ID=gene-pgaptmp_000536;Name=pgaptmp_000536;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000536;pseudo=true,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,37111,37518,.,+,0,ID=cds-pgaptmp_000536;Parent=gene-pgaptmp_000536;Note=internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874941.1;locus_tag=pgaptmp_000536;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_32_133.564,.,pseudogene,37582,39061,.,+,.,ID=gene-pgaptmp_000537;Name=pgaptmp_000537;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000537;pseudo=true,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,37582,39061,.,+,0,ID=cds-pgaptmp_000537;Parent=gene-pgaptmp_000537;Note=frameshifted;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF013860.2;locus_tag=pgaptmp_000537;product=DUF31 family protein;pseudo=true;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,39136,40503,.,+,.,ID=gene-pgaptmp_000538;Name=pgaptmp_000538;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000538,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,39136,40503,.,+,0,ID=cds-pgaptmp_000538;Parent=gene-pgaptmp_000538;Name=extdb:pgaptmp_000538;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575028.1;locus_tag=pgaptmp_000538;product=DUF31 family protein;protein_id=extdb:pgaptmp_000538;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,40632,41429,.,+,.,ID=gene-pgaptmp_000539;Name=pgaptmp_000539;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000539,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,40632,41429,.,+,0,ID=cds-pgaptmp_000539;Parent=gene-pgaptmp_000539;Name=extdb:pgaptmp_000539;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874938.1;locus_tag=pgaptmp_000539;product=DUF31 family protein;protein_id=extdb:pgaptmp_000539;transl_table=4,,,,,,,,
Contig_32_133.564,.,gene,41497,41919,.,+,.,ID=gene-pgaptmp_000540;Name=pgaptmp_000540;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000540,,,,,,,,
Contig_32_133.564,Protein Homology,CDS,41497,41919,.,+,0,ID=cds-pgaptmp_000540;Parent=gene-pgaptmp_000540;Name=extdb:pgaptmp_000540;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325610.1;locus_tag=pgaptmp_000540;product=hypothetical protein;protein_id=extdb:pgaptmp_000540;transl_table=4,,,,,,,,
Contig_32_133.564,.,pseudogene,42061,42387,.,+,.,ID=gene-pgaptmp_000541;Name=pgaptmp_000541;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000541;pseudo=true,,,,,,,,
